Source,Target,Type,Id,Label,Weight
1138,77,Directed,5970,,1
1138,84,Directed,5967,,1
1138,96,Directed,5985,,1
1138,108,Directed,5972,,1
1138,118,Directed,5964,,1
1138,157,Directed,5984,,1
1138,171,Directed,5965,,1
1138,199,Directed,5974,,1
1138,206,Directed,5982,,1
1138,440,Directed,5975,,1
1138,761,Directed,5976,,1
1138,1076,Directed,5983,,1
1138,1119,Directed,5977,,1
1138,1123,Directed,5978,,1
1138,1128,Directed,5981,,1
1138,1129,Directed,5979,,1
1138,1163,Directed,5980,,1
1139,5,Directed,6007,,1
1139,8,Directed,6016,,1
1139,19,Directed,6003,,1
1139,20,Directed,6005,,1
1139,77,Directed,6004,,1
1139,84,Directed,6002,,1
1139,108,Directed,6006,,1
1139,118,Directed,6001,,1
1139,157,Directed,6015,,1
1139,199,Directed,6008,,1
1139,440,Directed,6009,,1
1139,525,Directed,6013,,1
1139,1076,Directed,6014,,1
1139,1126,Directed,6010,,1
1139,1163,Directed,6011,,1
1139,1167,Directed,6012,,1
1140,20,Directed,5819,,1
1141,5,Directed,5824,,1
1141,19,Directed,5822,,1
1141,155,Directed,5820,,1
1141,156,Directed,5821,,1
1141,266,Directed,5825,,1
1141,319,Directed,5823,,1
1141,1122,Directed,5827,,1
1141,1125,Directed,5826,,1
1142,5,Directed,5836,,1
1142,19,Directed,5831,,1
1142,20,Directed,5833,,1
1142,42,Directed,5828,,1
1142,56,Directed,5829,,1
1142,64,Directed,5830,,1
1142,263,Directed,5835,,1
1142,266,Directed,5837,,1
1142,285,Directed,5834,,1
1142,287,Directed,5842,,1
1142,598,Directed,5832,,1
1142,723,Directed,5840,,1
1142,1110,Directed,5841,,1
1142,1111,Directed,5843,,1
1142,1125,Directed,5838,,1
1142,1127,Directed,5844,,1
1142,1143,Directed,5839,,1
1143,1125,Directed,5846,,1
1144,20,Directed,5845,,1
1145,20,Directed,5847,,1
1145,761,Directed,5848,,1
1146,5,Directed,5851,,1
1146,155,Directed,5849,,1
1146,156,Directed,5850,,1
1146,266,Directed,5852,,1
1146,1122,Directed,5853,,1
1147,5,Directed,5862,,1
1147,19,Directed,5857,,1
1147,20,Directed,5859,,1
1147,42,Directed,5854,,1
1147,56,Directed,5855,,1
1147,64,Directed,5856,,1
1147,263,Directed,5861,,1
1147,266,Directed,5863,,1
1147,285,Directed,5860,,1
1147,287,Directed,5868,,1
1147,525,Directed,5871,,1
1147,598,Directed,5858,,1
1147,723,Directed,5866,,1
1147,1110,Directed,5867,,1
1147,1111,Directed,5869,,1
1147,1127,Directed,5870,,1
1147,1148,Directed,5864,,1
1147,1149,Directed,5865,,1
1148,525,Directed,5873,,1
1149,5,Directed,6074,,1
1149,1122,Directed,6075,,1
1150,20,Directed,5872,,1
1151,5,Directed,5878,,1
1151,20,Directed,5877,,1
1151,77,Directed,5875,,1
1151,84,Directed,5874,,1
1151,106,Directed,5876,,1
1151,199,Directed,5879,,1
1151,525,Directed,5880,,1
1152,5,Directed,5881,,1
1152,1122,Directed,5882,,1
1153,20,Directed,5885,,1
1153,1126,Directed,5886,,1
1154,4,Directed,5887,,1
1154,5,Directed,5889,,1
1154,119,Directed,5888,,1
1155,5,Directed,5894,,1
1155,20,Directed,5893,,1
1155,77,Directed,5891,,1
1155,84,Directed,5890,,1
1155,106,Directed,5892,,1
1155,199,Directed,5895,,1
1156,5,Directed,5896,,1
1156,158,Directed,5901,,1
1156,199,Directed,5897,,1
1156,1157,Directed,5898,,1
1156,1158,Directed,5899,,1
1156,1159,Directed,5900,,1
1157,5,Directed,5928,,1
1157,7,Directed,5939,,1
1157,8,Directed,5941,,1
1157,20,Directed,5927,,1
1157,62,Directed,5923,,1
1157,77,Directed,5925,,1
1157,84,Directed,5924,,1
1157,106,Directed,5926,,1
1157,157,Directed,5940,,1
1157,158,Directed,5943,,1
1157,195,Directed,5942,,1
1157,199,Directed,5929,,1
1157,206,Directed,5937,,1
1157,761,Directed,5930,,1
1157,1076,Directed,5938,,1
1157,1137,Directed,5933,,1
1157,1147,Directed,5931,,1
1157,1149,Directed,5935,,1
1157,1159,Directed,5936,,1
1157,1162,Directed,5932,,1
1157,1163,Directed,5934,,1
1158,5,Directed,6079,,1
1158,19,Directed,6078,,1
1159,4,Directed,6117,,1
1159,5,Directed,6121,,1
1159,19,Directed,6119,,1
1159,20,Directed,6120,,1
1159,119,Directed,6118,,1
1159,723,Directed,6125,,1
1159,761,Directed,6122,,1
1159,1076,Directed,6128,,1
1159,1110,Directed,6126,,1
1159,1111,Directed,6127,,1
1159,1197,Directed,6123,,1
1159,1198,Directed,6124,,1
1160,5,Directed,5903,,1
1160,106,Directed,5902,,1
1160,199,Directed,5904,,1
1160,1125,Directed,5905,,1
1160,1128,Directed,5908,,1
1160,1137,Directed,5907,,1
1160,1161,Directed,5906,,1
1161,5,Directed,5919,,1
1161,20,Directed,5918,,1
1161,77,Directed,5916,,1
1161,84,Directed,5915,,1
1161,106,Directed,5917,,1
1161,199,Directed,5920,,1
1161,1128,Directed,5922,,1
1161,1137,Directed,5921,,1
1162,20,Directed,5911,,1
1162,77,Directed,5910,,1
1162,84,Directed,5909,,1
1162,158,Directed,5914,,1
1162,525,Directed,5913,,1
1162,761,Directed,5912,,1
1163,5,Directed,5957,,1
1163,195,Directed,5963,,1
1163,440,Directed,5958,,1
1163,525,Directed,5961,,1
1163,761,Directed,5959,,1
1163,1076,Directed,5962,,1
1163,1099,Directed,5960,,1
1164,5,Directed,5944,,1
1164,8,Directed,5945,,1
1164,158,Directed,5946,,1
1165,5,Directed,5948,,1
1165,118,Directed,5947,,1
1165,199,Directed,5949,,1
1166,5,Directed,5987,,1
1166,20,Directed,5986,,1
1166,440,Directed,5988,,1
1166,1076,Directed,5990,,1
1166,1152,Directed,5989,,1
1167,5,Directed,5992,,1
1167,20,Directed,5991,,1
1167,158,Directed,6000,,1
1167,440,Directed,5993,,1
1167,1076,Directed,5999,,1
1167,1099,Directed,5997,,1
1167,1126,Directed,5994,,1
1167,1128,Directed,5998,,1
1167,1152,Directed,5995,,1
1167,1166,Directed,5996,,1
1168,5,Directed,6017,,1
1168,158,Directed,6018,,1
1169,5,Directed,6035,,1
1169,1122,Directed,6036,,1
1170,4,Directed,6038,,1
1170,5,Directed,6039,,1
1170,659,Directed,6037,,1
1170,722,Directed,6040,,1
1171,757,Directed,6045,,1
1172,20,Directed,6049,,1
1172,54,Directed,6048,,1
1173,20,Directed,6050,,1
1174,5,Directed,6054,,1
1174,20,Directed,6052,,1
1174,55,Directed,6051,,1
1174,96,Directed,6057,,1
1174,473,Directed,6053,,1
1174,1175,Directed,6055,,1
1174,1176,Directed,6056,,1
1175,5,Directed,6061,,1
1175,7,Directed,6063,,1
1175,20,Directed,6059,,1
1175,189,Directed,6058,,1
1175,473,Directed,6060,,1
1175,1174,Directed,6062,,1
1176,5,Directed,6094,,1
1176,1188,Directed,6095,,1
1177,1078,Directed,6064,,1
1178,440,Directed,6065,,1
1179,440,Directed,6066,,1
1180,440,Directed,6067,,1
1181,440,Directed,6068,,1
1182,440,Directed,6069,,1
1182,1183,Directed,6070,,1
1183,106,Directed,6368,,1
1183,440,Directed,6369,,1
1184,440,Directed,6071,,1
1185,440,Directed,6072,,1
1186,440,Directed,6073,,1
1187,5,Directed,6076,,1
1187,1188,Directed,6077,,1
1188,5,Directed,6080,,1
1188,1122,Directed,6081,,1
1189,5,Directed,6085,,1
1189,19,Directed,6083,,1
1189,20,Directed,6084,,1
1189,56,Directed,6082,,1
1189,723,Directed,6087,,1
1189,1110,Directed,6088,,1
1189,1111,Directed,6089,,1
1189,1190,Directed,6086,,1
1189,1191,Directed,6090,,1
1190,56,Directed,6091,,1
1190,1191,Directed,6092,,1
1192,5,Directed,6093,,1
1193,5,Directed,6096,,1
1193,1078,Directed,6099,,1
1193,1112,Directed,6100,,1
1193,1194,Directed,6097,,1
1193,1195,Directed,6098,,1
1195,402,Directed,6111,,1
1195,1078,Directed,6113,,1
1195,1112,Directed,6114,,1
1195,1194,Directed,6112,,1
1196,5,Directed,6103,,1
1196,19,Directed,6101,,1
1196,20,Directed,6102,,1
1196,723,Directed,6106,,1
1196,1078,Directed,6109,,1
1196,1110,Directed,6107,,1
1196,1111,Directed,6108,,1
1196,1112,Directed,6110,,1
1196,1194,Directed,6104,,1
1196,1195,Directed,6105,,1
1197,5,Directed,6115,,1
1197,1122,Directed,6116,,1
1198,4,Directed,6129,,1
1198,5,Directed,6131,,1
1198,119,Directed,6130,,1
1198,761,Directed,6132,,1
1198,1076,Directed,6133,,1
1199,5,Directed,6136,,1
1199,20,Directed,6135,,1
1199,84,Directed,6134,,1
1199,1200,Directed,6137,,1
1200,20,Directed,6149,,1
1200,84,Directed,6148,,1
1200,1169,Directed,6150,,1
1201,7,Directed,6165,,1
1201,8,Directed,6166,,1
1201,20,Directed,6163,,1
1201,356,Directed,6167,,1
1201,688,Directed,6164,,1
1202,7,Directed,6174,,1
1202,8,Directed,6177,,1
1202,12,Directed,6168,,1
1202,54,Directed,6169,,1
1202,55,Directed,6171,,1
1202,68,Directed,6175,,1
1202,69,Directed,6178,,1
1202,94,Directed,6170,,1
1202,95,Directed,6176,,1
1202,687,Directed,6172,,1
1202,688,Directed,6173,,1
1203,5,Directed,6401,,1
1203,12,Directed,6391,,1
1203,20,Directed,6398,,1
1203,54,Directed,6392,,1
1203,56,Directed,6393,,1
1203,59,Directed,6395,,1
1203,95,Directed,6411,,1
1203,106,Directed,6397,,1
1203,118,Directed,6390,,1
1203,183,Directed,6389,,1
1203,189,Directed,6394,,1
1203,206,Directed,6410,,1
1203,598,Directed,6396,,1
1203,651,Directed,6400,,1
1203,687,Directed,6407,,1
1203,688,Directed,6408,,1
1203,761,Directed,6402,,1
1203,782,Directed,6399,,1
1203,1119,Directed,6404,,1
1203,1120,Directed,6405,,1
1203,1121,Directed,6403,,1
1203,1163,Directed,6406,,1
1203,1204,Directed,6409,,1
1204,12,Directed,6378,,1
1204,19,Directed,6381,,1
1204,54,Directed,6379,,1
1204,68,Directed,6386,,1
1204,94,Directed,6380,,1
1204,95,Directed,6387,,1
1204,96,Directed,6388,,1
1204,206,Directed,6385,,1
1204,687,Directed,6382,,1
1204,688,Directed,6383,,1
1204,1203,Directed,6384,,1
1205,5,Directed,6204,,1
1205,7,Directed,6211,,1
1205,20,Directed,6202,,1
1205,59,Directed,6201,,1
1205,188,Directed,6200,,1
1205,208,Directed,6212,,1
1205,473,Directed,6203,,1
1205,687,Directed,6206,,1
1205,688,Directed,6207,,1
1205,756,Directed,6208,,1
1205,757,Directed,6209,,1
1205,762,Directed,6205,,1
1205,803,Directed,6210,,1
1206,5,Directed,6234,,1
1206,108,Directed,6233,,1
1208,157,Directed,7318,,1
1209,5,Directed,6299,,1
1209,1111,Directed,6300,,1
1210,5,Directed,6303,,1
1210,20,Directed,6302,,1
1210,84,Directed,6301,,1
1210,1078,Directed,6305,,1
1210,1109,Directed,6304,,1
1210,1112,Directed,6307,,1
1210,1211,Directed,6306,,1
1211,5,Directed,6328,,1
1211,20,Directed,6327,,1
1211,84,Directed,6326,,1
1211,402,Directed,6329,,1
1211,1078,Directed,6331,,1
1211,1109,Directed,6330,,1
1211,1112,Directed,6333,,1
1211,1212,Directed,6332,,1
1212,5,Directed,6308,,1
1212,1122,Directed,6309,,1
1213,5,Directed,6314,,1
1213,19,Directed,6312,,1
1213,20,Directed,6313,,1
1213,59,Directed,6311,,1
1213,84,Directed,6310,,1
1213,723,Directed,6319,,1
1213,761,Directed,6316,,1
1213,1078,Directed,6322,,1
1213,1109,Directed,6315,,1
1213,1110,Directed,6320,,1
1213,1111,Directed,6321,,1
1213,1112,Directed,6325,,1
1213,1163,Directed,6317,,1
1213,1187,Directed,6318,,1
1213,1211,Directed,6324,,1
1213,1212,Directed,6323,,1
1214,5,Directed,6339,,1
1214,12,Directed,6336,,1
1214,20,Directed,6338,,1
1214,54,Directed,6337,,1
1214,183,Directed,6334,,1
1214,664,Directed,6335,,1
1214,1213,Directed,6340,,1
1215,5,Directed,6343,,1
1215,20,Directed,6341,,1
1215,473,Directed,6342,,1
1215,763,Directed,6349,,1
1215,1158,Directed,6346,,1
1215,1174,Directed,6344,,1
1215,1175,Directed,6345,,1
1215,1176,Directed,6347,,1
1215,1194,Directed,6348,,1
1216,440,Directed,6350,,1
1217,440,Directed,6351,,1
1218,440,Directed,6352,,1
1219,5,Directed,6353,,1
1220,5,Directed,6354,,1
1220,1122,Directed,6355,,1
1221,5,Directed,6358,,1
1221,1219,Directed,6359,,1
1222,19,Directed,6360,,1
1223,440,Directed,6361,,1
1223,1112,Directed,6362,,1
1224,19,Directed,6363,,1
1224,106,Directed,6364,,1
1224,440,Directed,6365,,1
1224,1183,Directed,6366,,1
1224,1225,Directed,6367,,1
1225,440,Directed,6372,,1
1226,440,Directed,6370,,1
1226,1225,Directed,6371,,1
1227,440,Directed,6373,,1
1228,5,Directed,6374,,1
1228,1219,Directed,6375,,1
1229,5,Directed,6376,,1
1229,1122,Directed,6377,,1
1230,5,Directed,6413,,1
1230,20,Directed,6412,,1
1231,5,Directed,6414,,1
1231,1232,Directed,6415,,1
1232,5,Directed,6488,,1
1232,59,Directed,6487,,1
1232,1241,Directed,6489,,1
1233,4,Directed,6416,,1
1233,119,Directed,6417,,1
1234,4,Directed,6418,,1
1234,5,Directed,6421,,1
1234,6,Directed,6423,,1
1234,20,Directed,6420,,1
1234,186,Directed,6419,,1
1234,831,Directed,6422,,1
1234,1235,Directed,6424,,1
1234,1236,Directed,6425,,1
1234,1237,Directed,6426,,1
1234,1238,Directed,6427,,1
1235,5,Directed,6438,,1
1235,19,Directed,6437,,1
1235,1076,Directed,6439,,1
1236,5,Directed,6518,,1
1236,19,Directed,6517,,1
1236,1076,Directed,6519,,1
1237,5,Directed,6522,,1
1237,19,Directed,6520,,1
1237,20,Directed,6521,,1
1237,199,Directed,6523,,1
1237,1076,Directed,6524,,1
1238,5,Directed,7001,,1
1238,12,Directed,6993,,1
1238,14,Directed,7006,,1
1238,19,Directed,6998,,1
1238,20,Directed,7000,,1
1238,54,Directed,6994,,1
1238,55,Directed,6995,,1
1238,59,Directed,6997,,1
1238,77,Directed,6999,,1
1238,84,Directed,6996,,1
1238,95,Directed,7005,,1
1238,160,Directed,7007,,1
1238,199,Directed,7002,,1
1238,1076,Directed,7003,,1
1238,1293,Directed,7009,,1
1238,1315,Directed,7008,,1
1238,1330,Directed,7004,,1
1239,4,Directed,6428,,1
1239,5,Directed,6432,,1
1239,119,Directed,6429,,1
1239,186,Directed,6430,,1
1239,663,Directed,6431,,1
1240,5,Directed,6433,,1
1240,1241,Directed,6434,,1
1241,5,Directed,6511,,1
1241,23,Directed,6510,,1
1241,62,Directed,6509,,1
1241,1232,Directed,6512,,1
1242,5,Directed,6435,,1
1243,1241,Directed,6436,,1
1244,5,Directed,6441,,1
1244,56,Directed,6440,,1
1245,5,Directed,6442,,1
1245,176,Directed,6444,,1
1245,1246,Directed,6443,,1
1246,5,Directed,6459,,1
1247,5,Directed,6453,,1
1247,20,Directed,6450,,1
1247,56,Directed,6447,,1
1247,59,Directed,6449,,1
1247,96,Directed,6458,,1
1247,155,Directed,6445,,1
1247,156,Directed,6446,,1
1247,176,Directed,6457,,1
1247,188,Directed,6448,,1
1247,320,Directed,6451,,1
1247,473,Directed,6452,,1
1247,1232,Directed,6455,,1
1247,1244,Directed,6454,,1
1247,1248,Directed,6456,,1
1248,5,Directed,6507,,1
1248,72,Directed,6508,,1
1249,5,Directed,6460,,1
1250,4,Directed,6461,,1
1250,5,Directed,6464,,1
1250,6,Directed,6466,,1
1250,20,Directed,6463,,1
1250,186,Directed,6462,,1
1250,831,Directed,6465,,1
1250,1235,Directed,6467,,1
1250,1236,Directed,6468,,1
1250,1237,Directed,6469,,1
1250,1238,Directed,6470,,1
1251,5,Directed,6472,,1
1251,20,Directed,6471,,1
1252,4,Directed,6473,,1
1252,5,Directed,6476,,1
1252,6,Directed,6478,,1
1252,20,Directed,6475,,1
1252,186,Directed,6474,,1
1252,831,Directed,6477,,1
1252,1235,Directed,6479,,1
1252,1236,Directed,6481,,1
1252,1237,Directed,6482,,1
1252,1238,Directed,6483,,1
1252,1241,Directed,6480,,1
1253,5,Directed,6484,,1
1254,5,Directed,6485,,1
1255,5,Directed,6486,,1
1256,4,Directed,6490,,1
1256,5,Directed,6493,,1
1256,6,Directed,6495,,1
1256,20,Directed,6492,,1
1256,186,Directed,6491,,1
1256,831,Directed,6494,,1
1256,1235,Directed,6496,,1
1256,1236,Directed,6497,,1
1256,1237,Directed,6498,,1
1257,4,Directed,6499,,1
1257,5,Directed,6501,,1
1257,6,Directed,6503,,1
1257,186,Directed,6500,,1
1257,831,Directed,6502,,1
1257,1235,Directed,6504,,1
1257,1236,Directed,6505,,1
1257,1237,Directed,6506,,1
1258,5,Directed,6513,,1
1258,1241,Directed,6514,,1
1259,5,Directed,6516,,1
1259,20,Directed,6515,,1
1260,19,Directed,6537,,1
1260,20,Directed,6539,,1
1260,77,Directed,6538,,1
1260,84,Directed,6536,,1
1260,95,Directed,6542,,1
1260,96,Directed,6543,,1
1260,157,Directed,6541,,1
1260,321,Directed,6540,,1
1261,20,Directed,6544,,1
1261,157,Directed,6549,,1
1261,321,Directed,6546,,1
1261,334,Directed,6545,,1
1261,1262,Directed,6547,,1
1261,1263,Directed,6548,,1
1262,5,Directed,6561,,1
1262,20,Directed,6560,,1
1262,321,Directed,6563,,1
1262,402,Directed,6562,,1
1263,5,Directed,6953,,1
1263,20,Directed,6952,,1
1263,62,Directed,6950,,1
1263,106,Directed,6951,,1
1263,199,Directed,6954,,1
1263,402,Directed,6955,,1
1263,580,Directed,6958,,1
1263,1318,Directed,6956,,1
1263,1325,Directed,6957,,1
1264,4,Directed,6575,,1
1264,5,Directed,6578,,1
1264,115,Directed,6573,,1
1264,117,Directed,6574,,1
1264,156,Directed,6577,,1
1264,546,Directed,6579,,1
1264,668,Directed,6572,,1
1264,692,Directed,6576,,1
1265,14,Directed,6580,,1
1266,4,Directed,6725,,1
1266,5,Directed,6728,,1
1266,20,Directed,6727,,1
1266,43,Directed,6726,,1
1266,96,Directed,6734,,1
1266,300,Directed,6730,,1
1266,765,Directed,6733,,1
1266,1264,Directed,6729,,1
1266,1267,Directed,6731,,1
1266,1300,Directed,6732,,1
1267,5,Directed,6866,,1
1267,19,Directed,6864,,1
1267,20,Directed,6865,,1
1267,62,Directed,6863,,1
1267,300,Directed,6868,,1
1267,322,Directed,6869,,1
1267,327,Directed,6867,,1
1268,1269,Directed,6598,,1
1268,1270,Directed,6599,,1
1268,1271,Directed,6600,,1
1268,1272,Directed,6601,,1
1270,1271,Directed,6923,,1
1270,1272,Directed,6924,,1
1271,1269,Directed,6925,,1
1273,5,Directed,6603,,1
1273,20,Directed,6602,,1
1273,199,Directed,6604,,1
1273,206,Directed,6607,,1
1273,341,Directed,6605,,1
1273,1274,Directed,6606,,1
1274,5,Directed,6753,,1
1274,321,Directed,6754,,1
1275,5,Directed,6610,,1
1275,20,Directed,6609,,1
1276,5,Directed,6613,,1
1276,19,Directed,6611,,1
1276,20,Directed,6612,,1
1276,95,Directed,6615,,1
1276,199,Directed,6614,,1
1277,5,Directed,6623,,1
1277,12,Directed,6617,,1
1277,19,Directed,6620,,1
1277,20,Directed,6622,,1
1277,59,Directed,6619,,1
1277,86,Directed,6621,,1
1277,199,Directed,6624,,1
1277,324,Directed,6618,,1
1277,336,Directed,6616,,1
1277,1278,Directed,6625,,1
1277,1279,Directed,6626,,1
1277,1280,Directed,6627,,1
1278,5,Directed,6749,,1
1278,20,Directed,6748,,1
1278,1274,Directed,6750,,1
1279,5,Directed,6815,,1
1279,12,Directed,6809,,1
1279,14,Directed,6827,,1
1279,19,Directed,6811,,1
1279,20,Directed,6814,,1
1279,54,Directed,6810,,1
1279,86,Directed,6813,,1
1279,95,Directed,6826,,1
1279,160,Directed,6828,,1
1279,199,Directed,6816,,1
1279,336,Directed,6808,,1
1279,402,Directed,6817,,1
1279,440,Directed,6818,,1
1279,451,Directed,6812,,1
1279,1278,Directed,6821,,1
1279,1280,Directed,6824,,1
1279,1288,Directed,6823,,1
1279,1291,Directed,6822,,1
1279,1295,Directed,6819,,1
1279,1296,Directed,6820,,1
1279,1298,Directed,6825,,1
1280,5,Directed,6832,,1
1280,20,Directed,6831,,1
1281,5,Directed,6628,,1
1281,96,Directed,6633,,1
1281,199,Directed,6629,,1
1281,1282,Directed,6630,,1
1281,1283,Directed,6631,,1
1281,1284,Directed,6632,,1
1282,5,Directed,6744,,1
1283,5,Directed,6840,,1
1283,96,Directed,6844,,1
1283,199,Directed,6841,,1
1283,1282,Directed,6842,,1
1283,1312,Directed,6843,,1
1284,5,Directed,6876,,1
1284,20,Directed,6875,,1
1284,199,Directed,6877,,1
1284,1281,Directed,6878,,1
1284,1283,Directed,6881,,1
1284,1285,Directed,6879,,1
1284,1287,Directed,6880,,1
1285,5,Directed,6635,,1
1285,20,Directed,6634,,1
1286,5,Directed,6636,,1
1287,5,Directed,6642,,1
1287,14,Directed,6646,,1
1287,19,Directed,6638,,1
1287,20,Directed,6641,,1
1287,43,Directed,6639,,1
1287,77,Directed,6640,,1
1287,84,Directed,6637,,1
1287,160,Directed,6648,,1
1287,546,Directed,6647,,1
1287,1284,Directed,6645,,1
1287,1285,Directed,6643,,1
1287,1288,Directed,6644,,1
1288,5,Directed,6830,,1
1288,59,Directed,6829,,1
1289,5,Directed,6652,,1
1289,19,Directed,6650,,1
1289,20,Directed,6651,,1
1289,68,Directed,6654,,1
1289,69,Directed,6655,,1
1289,336,Directed,6649,,1
1289,1274,Directed,6653,,1
1290,5,Directed,6659,,1
1290,14,Directed,6669,,1
1290,19,Directed,6656,,1
1290,20,Directed,6658,,1
1290,86,Directed,6657,,1
1290,199,Directed,6660,,1
1290,546,Directed,6670,,1
1290,1076,Directed,6668,,1
1290,1238,Directed,6667,,1
1290,1278,Directed,6661,,1
1290,1279,Directed,6663,,1
1290,1280,Directed,6665,,1
1290,1288,Directed,6664,,1
1290,1291,Directed,6662,,1
1290,1292,Directed,6666,,1
1290,1293,Directed,6671,,1
1291,5,Directed,6758,,1
1291,20,Directed,6757,,1
1291,55,Directed,6755,,1
1291,84,Directed,6756,,1
1291,199,Directed,6759,,1
1291,321,Directed,6760,,1
1291,341,Directed,6761,,1
1291,1278,Directed,6762,,1
1291,1280,Directed,6764,,1
1291,1288,Directed,6763,,1
1292,5,Directed,6893,,1
1292,12,Directed,6887,,1
1292,14,Directed,6906,,1
1292,19,Directed,6889,,1
1292,20,Directed,6892,,1
1292,59,Directed,6888,,1
1292,86,Directed,6891,,1
1292,95,Directed,6905,,1
1292,106,Directed,6890,,1
1292,160,Directed,6907,,1
1292,199,Directed,6894,,1
1292,336,Directed,6886,,1
1292,772,Directed,6895,,1
1292,1076,Directed,6904,,1
1292,1238,Directed,6903,,1
1292,1273,Directed,6896,,1
1292,1278,Directed,6900,,1
1292,1279,Directed,6901,,1
1292,1280,Directed,6902,,1
1292,1290,Directed,6897,,1
1292,1293,Directed,6909,,1
1292,1294,Directed,6898,,1
1292,1295,Directed,6899,,1
1292,1315,Directed,6908,,1
1293,5,Directed,7851,,1
1293,14,Directed,7856,,1
1293,19,Directed,7846,,1
1293,20,Directed,7849,,1
1293,55,Directed,7844,,1
1293,77,Directed,7847,,1
1293,84,Directed,7845,,1
1293,95,Directed,7855,,1
1293,106,Directed,7848,,1
1293,205,Directed,7850,,1
1293,287,Directed,7852,,1
1293,1076,Directed,7854,,1
1293,1292,Directed,7853,,1
1293,1315,Directed,7857,,1
1294,5,Directed,6677,,1
1294,7,Directed,6678,,1
1294,14,Directed,6680,,1
1294,20,Directed,6675,,1
1294,55,Directed,6672,,1
1294,77,Directed,6674,,1
1294,84,Directed,6673,,1
1294,95,Directed,6679,,1
1294,96,Directed,6682,,1
1294,160,Directed,6681,,1
1294,205,Directed,6676,,1
1295,5,Directed,6693,,1
1295,12,Directed,6684,,1
1295,14,Directed,6706,,1
1295,19,Directed,6687,,1
1295,20,Directed,6692,,1
1295,59,Directed,6686,,1
1295,77,Directed,6688,,1
1295,86,Directed,6691,,1
1295,95,Directed,6705,,1
1295,106,Directed,6690,,1
1295,160,Directed,6707,,1
1295,199,Directed,6694,,1
1295,206,Directed,6703,,1
1295,324,Directed,6685,,1
1295,336,Directed,6683,,1
1295,440,Directed,6695,,1
1295,451,Directed,6689,,1
1295,1273,Directed,6696,,1
1295,1274,Directed,6700,,1
1295,1278,Directed,6699,,1
1295,1279,Directed,6701,,1
1295,1280,Directed,6702,,1
1295,1296,Directed,6697,,1
1295,1297,Directed,6698,,1
1295,1298,Directed,6704,,1
1296,5,Directed,6715,,1
1296,12,Directed,6708,,1
1296,14,Directed,6718,,1
1296,19,Directed,6711,,1
1296,20,Directed,6714,,1
1296,55,Directed,6709,,1
1296,77,Directed,6712,,1
1296,84,Directed,6710,,1
1296,95,Directed,6717,,1
1296,106,Directed,6713,,1
1296,160,Directed,6719,,1
1296,1298,Directed,6716,,1
1297,5,Directed,6738,,1
1297,20,Directed,6737,,1
1297,77,Directed,6736,,1
1297,84,Directed,6735,,1
1297,199,Directed,6739,,1
1298,5,Directed,7099,,1
1298,14,Directed,7103,,1
1298,19,Directed,7094,,1
1298,20,Directed,7098,,1
1298,55,Directed,7090,,1
1298,56,Directed,7091,,1
1298,64,Directed,7093,,1
1298,66,Directed,7096,,1
1298,68,Directed,7102,,1
1298,77,Directed,7095,,1
1298,106,Directed,7097,,1
1298,160,Directed,7105,,1
1298,189,Directed,7092,,1
1298,199,Directed,7100,,1
1298,287,Directed,7101,,1
1298,546,Directed,7104,,1
1299,5,Directed,6720,,1
1299,95,Directed,6723,,1
1299,96,Directed,6724,,1
1299,1276,Directed,6721,,1
1299,1300,Directed,6722,,1
1300,5,Directed,6856,,1
1300,7,Directed,6859,,1
1300,19,Directed,6854,,1
1300,43,Directed,6855,,1
1300,61,Directed,6853,,1
1300,95,Directed,6860,,1
1300,96,Directed,6862,,1
1300,199,Directed,6857,,1
1300,765,Directed,6861,,1
1300,1276,Directed,6858,,1
1301,20,Directed,6740,,1
1301,199,Directed,6741,,1
1301,1274,Directed,6743,,1
1301,1278,Directed,6742,,1
1302,20,Directed,6745,,1
1302,199,Directed,6746,,1
1302,1274,Directed,6747,,1
1303,20,Directed,6751,,1
1303,199,Directed,6752,,1
1304,1269,Directed,6765,,1
1304,1270,Directed,6766,,1
1304,1271,Directed,6767,,1
1304,1272,Directed,6768,,1
1305,5,Directed,6769,,1
1305,199,Directed,6770,,1
1305,206,Directed,6774,,1
1305,1288,Directed,6771,,1
1305,1306,Directed,6772,,1
1305,1307,Directed,6773,,1
1306,5,Directed,6834,,1
1306,20,Directed,6833,,1
1306,199,Directed,6835,,1
1307,5,Directed,6836,,1
1307,199,Directed,6837,,1
1307,1288,Directed,6838,,1
1308,5,Directed,6777,,1
1308,20,Directed,6776,,1
1308,336,Directed,6775,,1
1308,1274,Directed,6778,,1
1309,5,Directed,6788,,1
1309,12,Directed,6780,,1
1309,14,Directed,6801,,1
1309,19,Directed,6782,,1
1309,20,Directed,6787,,1
1309,43,Directed,6783,,1
1309,59,Directed,6781,,1
1309,86,Directed,6785,,1
1309,106,Directed,6784,,1
1309,175,Directed,6786,,1
1309,195,Directed,6800,,1
1309,199,Directed,6789,,1
1309,206,Directed,6798,,1
1309,336,Directed,6779,,1
1309,1076,Directed,6799,,1
1309,1277,Directed,6790,,1
1309,1278,Directed,6793,,1
1309,1280,Directed,6796,,1
1309,1288,Directed,6795,,1
1309,1291,Directed,6794,,1
1309,1292,Directed,6797,,1
1309,1295,Directed,6791,,1
